y,treat,asian,hispanic,black,natamer,urban,neast,ncentral,south,sibs,bedroom,twoparent,ses,test,sessq,testsq,sestest,twoblack,neastblack,ncentralblack,southblack,twohisp,neasthisp,ncentralhisp,southhisp,yt,yc,dshock,d
125.05719597392411,0,0,0,0,0,0.0,1,0,0,2.0,1,1,-0.6639247512266216,0.5604804988699075,0.4407960752913314,0.31413838961346036,-0.37211687577957614,0,0,0,0,0,0,0,0,131.5718534315796,125.05719597392411,-0.13386115694134437,6.514657457655483
116.67107517152901,0,0,0,0,0,0.0,1,0,0,3.0,1,1,1.6238259460453994,1.2349351790161656,2.6368107030502363,1.5250648963716888,2.00531978537067,0,0,0,0,0,0,0,0,121.47231255039028,116.67107517152901,-1.3451854879192353,4.8012373788612726
105.70366495250245,1,0,0,0,0,0.0,1,0,0,6.0,1,1,-0.06497184487662727,-2.3353538471560102,0.004221340626672517,5.4538775914263775,0.15173224788945502,0,0,0,0,0,0,0,0,105.70366495250245,101.0937292243295,-1.618491727740904,4.609935728172962
120.79745170967766,0,0,0,0,0,0.0,1,0,0,6.0,1,1,0.6526000924431961,0.9472944033519448,0.425886880656868,0.8973666866219171,0.6182044151984014,0,0,0,0,0,0,0,0,128.4001259690214,120.79745170967766,1.2998603601859045,7.602674259343733
122.32394946983749,1,0,0,0,0,0.0,1,0,0,5.0,1,1,-0.18135875545649172,-0.24166765596319628,0.03289099818072756,0.0584032559387458,0.043828545319572886,0,0,0,0,0,0,0,0,122.32394946983749,116.0343618408259,-0.7985834276288989,6.289587629011596
82.01808413382038,0,0,0,0,0,0.0,1,0,0,2.0,0,1,-0.31558322831770225,-0.05407486109927104,0.09959277399542299,0.0029240906029054563,0.01706511923653929,0,0,0,0,0,0,0,0,82.46581595360172,82.01808413382038,-5.4449281143413595,0.44773181978134513
98.64238400402056,0,0,0,0,0,0.0,1,0,0,4.0,1,1,0.566743311256998,1.2596638526650343,0.3211979808545465,1.5867530217109174,0.7139060629301288,0,0,0,0,0,0,0,0,105.38339958262625,98.64238400402056,1.1024187728992492,6.7410155786056905
86.88539530776104,0,0,0,0,0,0.0,1,0,0,1.0,0,0,-0.575698945706557,0.1879705866070009,0.3314292760876413,0.035332941429380024,-0.10821446853349348,0,0,0,0,0,0,0,0,97.25853698362778,86.88539530776104,4.066593630382657,10.373141675866728
93.41993608271959,0,0,0,0,0,0.0,1,0,0,2.0,1,0,0.3458276556537051,0.3483549993929327,0.11959676741493763,0.12135120560205014,0.12047079277530577,0,0,0,0,0,0,0,0,100.71115499519092,93.41993608271959,0.7713721217173705,7.291218912471342
122.02713414660772,0,0,0,0,0,0.0,1,0,0,4.0,1,1,0.8297859282569521,-0.8098817379324177,0.6885446867332516,0.6559084294364332,-0.6720284696886049,0,0,0,0,0,0,0,0,129.89612733312867,122.02713414660772,1.2383462447998228,7.868993186520959
109.07330082080777,0,0,0,0,0,0.0,1,0,0,2.0,1,1,0.8211141388595798,0.09536672244720484,0.6742284290351094,0.009094811750322205,0.07830696417809717,0,0,0,0,0,0,0,0,117.25614792001642,109.07330082080777,1.4538265687744019,8.182847099208647
113.10372644476891,0,0,0,0,0,0.0,1,0,0,1.0,1,1,1.4750926257311683,1.7622336474490736,2.1758982544864724,3.105467428201666,2.599457858167468,0,0,0,0,0,0,0,0,116.85215124392505,113.10372644476891,-1.1369662173881252,3.7484247991561412
114.36488771217488,0,0,0,0,0,0.0,1,0,0,2.0,1,1,1.0744628688198412,0.6686977578283984,1.1544704564725634,0.4471566913247273,0.7184909112496963,0,0,0,0,0,0,0,0,122.46959091438221,114.36488771217488,1.772633301639055,8.104703202207329
102.5622171644798,0,0,0,0,0,0.0,1,0,0,2.0,1,1,0.8919151079376806,0.578440889317432,0.7955125597674844,0.3345938624343416,0.5159201682311253,0,0,0,0,0,0,0,0,105.87174405355809,102.5622171644798,-3.282758760619024,3.309526889078282
104.56455630720265,0,0,0,0,0,0.0,1,0,0,1.0,1,1,0.8657739716025028,1.4885365447134535,0.7495645699043714,2.215741044947467,1.2887361961920332,0,0,0,0,0,0,0,0,113.06213360903479,104.56455630720265,3.229343380379431,8.497577301832132
103.96624989932317,0,0,0,0,0,0.0,1,0,0,2.0,1,1,1.5637315907167193,2.357257308756596,2.4452564878054415,5.55666201968639,3.6861177211505645,0,0,0,0,0,0,0,0,110.14899909536078,103.96624989932317,-0.19142129013734577,6.18274919603761
110.96550176652286,0,0,0,0,0,0.0,1,0,0,0.0,1,1,2.2522835020555148,1.404174777161196,5.0727809736314535,1.9717068048156947,3.162599684602641,0,0,0,0,0,0,0,0,120.79570440356468,110.96550176652286,2.9987175278801494,9.830202637041815
86.49977609898716,0,0,0,0,0,0.0,1,0,0,2.0,1,1,0.6136747789908712,0.08029414945385274,0.3765967343694946,0.006447150436517641,0.04927449442035306,0,0,0,0,0,0,0,0,91.5097857982651,86.49977609898716,-0.0527291975386448,5.010009699277946
88.23255630031352,0,0,0,0,0,0.0,1,0,0,1.0,1,0,1.0920279388516858,-0.9926646954505836,1.1925250192326613,0.9853831975939998,-1.0840175813437372,0,0,0,0,0,0,0,0,95.86721848592313,88.23255630031352,1.4583585879521435,7.63466218560962
91.40576638014946,0,0,0,0,0,0.0,1,0,0,4.0,1,1,-1.4562492918380854,-1.8970394646871078,2.120661999978925,3.598758730580349,2.7625623770395014,0,0,0,0,0,0,0,0,97.9076845147548,91.40576638014946,0.08808795412070537,6.501918134605347
128.42191782124553,0,0,0,0,0,0.0,1,0,0,0.0,1,1,2.0778929628484186,3.809565716957445,4.317639165054979,14.512790951817493,7.915869794774466,0,0,0,0,0,0,0,0,135.76735519766808,128.42191782124553,1.221171803466647,7.345437376422552
88.41456839146846,0,0,0,0,0,0.0,1,0,0,1.0,1,1,1.651196417433313,1.0500264024181787,2.7264496089446073,1.1025554457752629,1.7337998338832867,0,0,0,0,0,0,0,0,93.41313487398504,88.41456839146846,0.05930057793603134,4.998566482516583
74.57471067682579,0,0,0,0,0,0.0,1,0,0,3.0,1,1,-0.7575082397800065,-0.9594461163024879,0.5738187333346038,0.9205368500879271,0.726788338724061,0,0,0,0,0,0,0,0,79.01623618522083,74.57471067682579,-1.1163263521410678,4.441525508395053
105.73372550768386,0,0,0,0,0,0.0,1,0,0,0.0,1,0,-0.2504526240810875,0.216455043825168,0.06272651690910253,0.0468527859973554,-0.05421173372160012,0,0,0,0,0,0,0,0,110.3669968418653,105.73372550768386,-1.3256234378370721,4.633271334181444
110.00974921726117,0,0,0,0,0,0.0,1,0,0,1.0,1,1,2.0059804480903396,1.8873711897579828,4.02395755812072,3.5621700079284633,3.7860297049435157,0,0,0,0,0,0,0,0,121.1859826579753,110.00974921726117,5.220957236474684,11.176233440714125
116.52262108640637,1,0,0,0,0,0.0,1,0,0,-0.0,1,1,1.2535248701831159,0.2839654648741461,1.5713246001675976,0.08063638524118989,0.35595777249285215,0,0,0,0,0,0,0,0,116.52262108640637,106.94544246402374,3.406426461913598,9.577178622382634
114.83863067831442,0,0,0,0,0,0.0,1,0,0,5.0,1,1,0.14987927479645197,0.7969920322157322,0.02246379701351036,0.6351962994153627,0.11945258780704443,0,0,0,0,0,0,0,0,119.86572953053224,114.83863067831442,-1.8516440115230466,5.02709885221782
71.2294048060176,0,0,0,0,0,0.0,1,0,0,3.0,1,1,-0.44959605017390736,-1.1067030335887207,0.20213660833197863,1.224791604554477,0.49756931261696996,0,0,0,0,0,0,0,0,75.10261976117408,71.2294048060176,-2.1464955801618792,3.873214955156481
100.37127315631373,0,0,0,0,0,0.0,1,0,0,0.0,0,1,1.720499112419474,0.17573307805223715,2.960117195836198,0.030882114721713674,0.30234860481161613,0,0,0,0,0,0,0,0,105.44972642671837,100.37127315631373,-0.6611106900724122,5.078453270404631
108.85304539431888,0,0,0,0,0,0.0,1,0,0,1.0,1,1,-0.09465102009324516,-0.08548343593450258,0.0089588156046919,0.007307417819168207,0.00809109441227624,0,0,0,0,0,0,0,0,110.43677014599294,108.85304539431888,-4.6532239241096,1.5837247516740511
105.48857647986218,1,0,0,0,0,0.0,1,0,0,1.0,0,1,-0.10783163046063765,-0.5717088062419053,0.011627660527799517,0.3268509591345445,0.06164829272576943,0,0,0,0,0,0,0,0,105.48857647986218,96.30449037157274,1.8521684834312158,9.18408610828944
102.01079239402614,0,0,0,0,0,0.0,1,0,0,4.0,0,1,0.32869111996193046,0.16052042357420457,0.10803785234182815,0.02576680638444205,0.05276163780136876,0,0,0,0,0,0,0,0,107.3803117800674,102.01079239402614,-0.15214115201427875,5.369519386041261
105.72724037594875,0,0,0,0,0,0.0,1,0,0,1.0,1,1,1.2745132933573329,0.5264422838789026,1.624384134944555,0.27714147825563507,0.6709576889890561,0,0,0,0,0,0,0,0,111.27171272679348,105.72724037594875,-0.735550076258298,5.544472350844723
101.51826179415406,0,0,0,0,0,0.0,1,0,0,3.0,1,0,-0.08786206665835855,0.5875506711411586,0.007719742757477842,0.3452157911584258,-0.051623416232967775,0,0,0,0,0,0,0,0,110.46391983247166,101.51826179415406,2.333438092522482,8.945658038317601
101.8454847804732,0,0,0,0,0,0.0,1,0,0,4.0,0,0,-0.5419797545679759,-0.5582236751239783,0.29374205436156337,0.3116136714689209,0.30254593043772726,0,0,0,0,0,0,0,0,104.71608424762245,101.8454847804732,-2.845124304511855,2.870599467149243
86.58384048988228,0,0,0,0,0,0.0,1,0,0,4.0,1,0,-0.7783149398556944,-1.0096664255801535,0.6057741456025733,1.0194262909438037,0.7858384632997312,0,0,0,0,0,0,0,0,90.65813308269111,86.58384048988228,-2.5427439794348667,4.074292592808826
124.56398024673567,0,0,0,0,0,0.0,1,0,0,2.0,1,1,-0.4679121901781944,0.8519927054183947,0.21894181771735477,0.7258915700861555,-0.3986577728081663,0,0,0,0,0,0,0,0,130.6144894615347,124.56398024673567,-1.123301486875556,6.050509214799048
97.17972910462925,0,0,0,0,0,0.0,1,0,0,2.0,0,1,0.8865345237329312,-0.5470200952626709,0.7859434617703751,0.2992309846211816,-0.4849521996260346,0,0,0,0,0,0,0,0,102.8292828432523,97.17972910462925,-0.5758542134551167,5.649553738623054
100.05378014680304,0,0,0,0,0,0.0,1,0,0,-0.0,1,1,0.2708380369445997,-0.711390893718677,0.07335324225600434,0.5060770036658581,-0.19267171315503084,0,0,0,0,0,0,0,0,106.37714659500148,100.05378014680304,-0.49531160551990494,6.323366448198438
89.34021387486176,0,0,0,0,0,0.0,1,0,0,3.0,1,1,1.7143597986010413,0.5723552689076161,2.9390295190594027,0.3275905538463096,0.9812228635327056,0,0,0,0,0,0,0,0,93.42543764134409,89.34021387486176,-2.6303286646443995,4.08522376648233
107.2498428688445,0,0,0,0,0,0.0,1,0,0,-0.0,1,1,0.519592698037465,0.5800452812858458,0.26997657185385227,0.3364525283419759,0.3013872926872129,0,0,0,0,0,0,0,0,114.23290431500911,107.2498428688445,1.3452764211597752,6.983061446164616
112.66690019630849,0,0,0,0,0,0.0,1,0,0,-0.0,1,1,0.728509767901302,0.9429520679847994,0.5307264819276089,0.8891586025168097,0.6869497921896589,0,0,0,0,0,0,0,0,122.47261876201837,112.66690019630849,3.295998116463436,9.805718565709881
90.53365754715759,0,0,0,0,0,0.0,1,0,0,3.0,1,1,-0.1774644938491018,1.3329380760992071,0.03149364657711789,1.7767239147150558,-0.2365491810071413,0,0,0,0,0,0,0,0,95.73544025712604,90.53365754715759,-0.6043961311614826,5.2017827099684615
125.35846421134531,0,0,0,0,0,0.0,1,0,0,5.0,1,0,1.576444843806935,0.8217003827928628,2.4851783455654717,0.6751915190819373,1.2953653316079934,0,0,0,0,0,0,0,0,130.26548612518286,125.35846421134531,-0.028334580627863634,4.907021913837563
106.62238093168202,0,0,0,0,0,0.0,1,0,0,1.0,1,1,2.1293612360238385,1.7109540310696003,4.534179273480969,2.9273636964333147,3.643239190378333,0,0,0,0,0,0,0,0,114.32745259179883,106.62238093168202,1.409938834564381,7.705071660116811
104.06077164353815,0,0,0,0,0,0.0,1,0,0,1.0,1,1,0.8654948238195302,0.09689947406367327,0.7490812900583997,0.009389508073816489,0.08386599323294404,0,0,0,0,0,0,0,0,109.76036991404115,104.06077164353815,-0.46494017693854056,5.699598270503001
123.03391696828001,0,0,0,0,0,0.0,1,0,0,5.0,1,1,1.4843114923984677,1.7257684620046196,2.2031806064661663,2.97827678444979,2.561577961372285,0,0,0,0,0,0,0,0,129.04839639636378,123.03391696828001,-0.012103466335526378,6.01447942808376
91.52966436954155,0,0,0,0,0,0.0,1,0,0,1.0,1,1,-0.6130509301545962,-0.2818037535723224,0.3758314429634156,0.07941335552745021,0.17276005324856886,0,0,0,0,0,0,0,0,100.50895776988601,91.52966436954155,4.163665317969805,8.979293400344462
71.51851366774292,0,0,0,0,0,0.0,1,0,0,0.0,1,0,-0.03399455031318582,0.806060335273375,0.0011556294509957224,0.6497332641010256,-0.027401658622914177,0,0,0,0,0,0,0,0,76.06371837493761,71.51851366774292,-1.4547089018319743,4.545204707194689
105.52583746632584,0,0,0,0,0,0.0,1,0,0,5.0,1,1,0.16941779838830964,0.6937770557590047,0.028702390410741935,0.48132660309763314,0.11753818135901412,0,0,0,0,0,0,0,0,109.39327608820554,105.52583746632584,-1.7518873043816423,3.8674386218796997
83.3687104882039,0,0,0,0,0,0.0,1,0,0,2.0,1,1,-0.997916391778317,-1.3161163374326093,0.9958371249798555,1.7321622136570258,1.3133740666112435,0,0,0,0,0,0,0,0,90.05178052276523,83.3687104882039,0.8051110901931738,6.683070034561327
110.14495548787805,0,0,0,0,0,0.0,1,0,0,2.0,1,1,0.6306227893927229,2.423048540149031,0.3976851025014585,5.87116422791835,1.5280296292227469,0,0,0,0,0,0,0,0,116.65693436096709,110.14495548787805,1.7019119596147412,6.511978873089033
