y,treat,asian,hispanic,black,natamer,urban,neast,ncentral,south,sibs,bedroom,twoparent,ses,test,sessq,testsq,sestest,twoblack,neastblack,ncentralblack,southblack,twohisp,neasthisp,ncentralhisp,southhisp,yt,yc,dshock,d
104.44025207351775,0,0,0,0,0,0.0,1,0,0,2.0,1,0,0.9968957371078052,0.24310558828006223,0.9938011106637142,0.05910032705299513,0.24235092462347926,0,0,0,0,0,0,0,0,111.42303098119709,104.44025207351775,0.5968114358262142,6.982778907679339
113.53177086341012,0,0,0,0,0,0.0,1,0,0,1.0,1,1,0.42958958667076547,-0.6780467601392602,0.1845472129759591,0.4597474089353475,-0.29128182743167647,0,0,0,0,0,0,0,0,121.7867305757979,113.53177086341012,2.12857550930828,8.254959712387793
86.95674870644785,0,0,0,0,0,0.0,1,0,0,3.0,1,1,-0.9222735872357125,-2.4011190676190037,0.8505885697126294,5.765372776883554,2.214488695873048,0,0,0,0,0,0,0,0,93.13363271094464,86.95674870644785,0.6326392459234926,6.176884004496778
85.53784738051517,0,0,0,0,0,0.0,1,0,0,2.0,1,1,0.08349094203472715,-0.9017622744005961,0.006970737401846169,0.8131751995321359,-0.07528898178108388,0,0,0,0,0,0,0,0,88.86332450208151,85.53784738051517,-2.780769130904205,3.3254771215663377
111.0103130759028,0,0,0,0,0,0.0,1,0,0,0.0,1,1,1.6136558269865553,1.7827804766282644,2.6038851279676636,3.178306227846902,2.8767941043490675,0,0,0,0,0,0,0,0,115.12623583913413,111.0103130759028,-1.5766034841595582,4.115922763231322
98.86415318584424,0,0,0,0,0,0.0,1,0,0,6.0,1,1,0.9209057654698006,0.22516650155821444,0.8480674288755194,0.05069995342396538,0.2073571294756245,0,0,0,0,0,0,0,0,108.19659756136583,98.86415318584424,2.6126234921861142,9.332444375521588
112.23337249816294,0,0,0,0,0,0.0,1,0,0,1.0,1,1,0.6602724776190005,-0.20925470437277394,0.4359597447011336,0.043787531302137014,-0.13816512210964296,0,0,0,0,0,0,0,0,116.72566635267083,112.23337249816294,-0.7529213601103897,4.4922938545078885
104.68504446787855,1,0,0,0,0,0.0,1,0,0,1.0,1,0,3.024377348206384,-1.2637635175797506,9.14685834434388,1.5970982283655446,-3.822097756057818,0,0,0,0,0,0,0,0,104.68504446787855,101.32972051882739,-2.6566935272347036,3.3553239490511757
130.30295010287557,0,0,0,0,0,0.0,1,0,0,-0.0,1,1,1.1214191955250659,0.5128564208915578,1.2575810120920858,0.2630217084496987,0.5751270349360753,0,0,0,0,0,0,0,0,137.51801155993067,130.30295010287557,1.0278110120593755,7.2150614570551
125.62320835191768,0,0,0,0,0,0.0,1,0,0,3.0,1,1,-0.03779279580520695,-0.1868946568333412,0.0014282954147740677,0.03492961275285237,0.007063271602786689,0,0,0,0,0,0,0,0,130.70808982254576,125.62320835191768,-0.15641946322433153,5.084881470628068
103.76614454877978,0,0,0,0,0,0.0,1,0,0,0.0,1,1,0.3275412790911577,-1.1762098621861745,0.10728328950867166,1.3834696399040196,-0.3852572827400939,0,0,0,0,0,0,0,0,105.06796111186777,103.76614454877978,-5.310293425425059,1.301816563087998
83.53919882612043,0,0,0,0,0,0.0,1,0,0,3.0,1,1,-1.4216399305291025,-0.687896627446226,2.0210600920747916,0.4732017700518919,0.9779413136538567,0,0,0,0,0,0,0,0,90.14340548242343,83.53919882612043,0.24257440681733167,6.604206656303008
