y,treat,asian,hispanic,black,natamer,urban,neast,ncentral,south,sibs,bedroom,twoparent,ses,test,sessq,testsq,sestest,twoblack,neastblack,ncentralblack,southblack,twohisp,neasthisp,ncentralhisp,southhisp,yt,yc,dshock,d
92.59078698104904,0,0,0,0,0,0.0,1,0,0,8.0,1,1,-0.9243251546702528,-1.5754509900213831,0.8543769915561867,2.4820458219593564,1.456228980026918,0,0,0,0,0,0,0,0,99.86845025271086,92.59078698104904,0.8453775476163511,7.277663271661819
111.75471171130603,0,0,0,0,0,0.0,1,0,0,1.0,1,1,1.1877646137390139,0.1686448166233367,1.4107847776505889,0.02844107417391886,0.20031034547570434,0,0,0,0,0,0,0,0,119.94656399256976,111.75471171130603,2.313293205650429,8.19185228126373
101.99264032870799,1,0,0,0,0,0.0,1,0,0,5.0,0,1,0.09821734504065657,-0.06857145486510657,0.009646646866835386,0.004702044422317348,-0.006734906242425981,0,0,0,0,0,0,0,0,101.99264032870799,95.53133891844395,0.10892804761067834,6.461301410264037
114.15503770740288,1,0,0,0,0,0.0,1,0,0,3.0,1,1,0.9553803388713211,0.7806315223442128,0.9127515919018804,0.6093855736774433,0.7458000083508494,0,0,0,0,0,0,0,0,114.15503770740288,105.95499621012472,2.2200987406015757,8.200041497278168
92.4955566299085,0,0,0,0,0,0.0,1,0,0,4.0,1,1,-0.22825862773393701,0.7163193528222143,0.05210200113498004,0.5131134152276359,-0.1635060724944605,0,0,0,0,0,0,0,0,98.98131216045874,92.4955566299085,1.072305395382986,6.485755530550235
129.43678504455147,0,0,0,0,0,0.0,1,0,0,2.0,1,0,1.9028590791056188,1.3653184339876074,3.6208726749346836,1.8640944261863728,2.598008577983584,0,0,0,0,0,0,0,0,136.3801974071727,129.43678504455147,1.3442803275480864,6.943412362621212
87.26612317266651,0,0,0,0,0,0.0,1,0,0,1.0,1,1,0.158598478284713,-0.1735344794417275,0.02515347731422658,0.030114215555111346,-0.027522304369387792,0,0,0,0,0,0,0,0,93.45306706042312,87.26612317266651,-0.6039749339244882,6.186943887756617
110.2740986239689,0,0,0,0,0,0.0,1,0,0,4.0,1,1,1.1578131718555804,-0.8732079004576593,1.3405313409222799,0.7624920374216734,-1.0110116089182344,0,0,0,0,0,0,0,0,117.91765065652638,110.2740986239689,1.3251353136350716,7.6435520325574835
94.03732150373875,0,0,0,0,0,0.0,1,0,0,1.0,1,0,-0.44279780954745174,-1.6401171342714898,0.19606990014002135,2.689984214130924,0.7262402744566594,0,0,0,0,0,0,0,0,98.9717030494213,94.03732150373875,-1.9099451257129711,4.934381545682546
96.36621637676156,0,0,0,0,0,0.0,1,0,0,6.0,1,1,2.290796443281324,0.7488223802141928,5.247748344550364,0.560734957109649,1.715399645244128,0,0,0,0,0,0,0,0,101.60860395658942,96.36621637676156,-0.8863794312372516,5.242387579827863
86.46232345419561,0,0,0,0,0,0.0,1,0,0,0.0,0,1,0.4298072517809756,0.15697599485949554,0.18473427368351497,0.02464146296212837,0.06746942094614433,0,0,0,0,0,0,0,0,91.75699550159212,86.46232345419561,-0.13324056704114765,5.294672047396508
98.25501693147997,0,0,0,0,0,0.0,1,0,0,1.0,1,1,0.8094283841393496,0.22969530917021605,0.6551743090504385,0.05275993505480114,0.1859219029460363,0,0,0,0,0,0,0,0,103.323504108492,98.25501693147997,-0.7013998445670333,5.068487177012028
114.45619833301856,0,0,0,0,0,0.0,1,0,0,2.0,1,1,2.578107598953566,1.4704507614190012,6.646638791782121,2.1622254417577205,3.7909802819013843,0,0,0,0,0,0,0,0,122.21131646634318,114.45619833301856,1.3636097974078578,7.755118133324615
101.55289250979881,0,0,0,0,0,0.0,1,0,0,5.0,0,1,-0.3069505211540201,-1.5264107082776845,0.09421862243672455,2.3299296503447824,0.46853256240091223,0,0,0,0,0,0,0,0,108.55042213726949,101.55289250979881,1.852623406758307,6.997529627470689
94.11039643911532,0,0,0,0,0,0.0,1,0,0,6.0,1,1,-0.5790193362509634,-0.6199187838318401,0.3352633917525062,0.38429929854754763,0.3589449627438165,0,0,0,0,0,0,0,0,101.92421397250756,94.11039643911532,0.6948356121574276,7.813817533392233
88.64136620293206,0,0,0,0,0,0.0,1,0,0,3.0,1,0,-0.9389057571149747,-1.0257683384989427,0.8815440207436439,1.0522006842668814,0.9630997984829194,0,0,0,0,0,0,0,0,95.37347943136226,88.64136620293206,0.6190231357827554,6.732113228430188
88.53135718708825,0,0,0,0,0,0.0,1,0,0,1.0,1,1,1.0966933263385577,0.09887314102695643,1.20273625203553,0.009775898016536416,0.10843351391839416,0,0,0,0,0,0,0,0,92.50763245802216,88.53135718708825,-2.179161796147508,3.976275270933907
125.36383293517159,1,0,0,0,0,0.0,1,0,0,3.0,0,0,0.1550123669823964,0.4080694763145561,0.024028833917485136,0.16652069749963605,0.06325581541678628,0,0,0,0,0,0,0,0,125.36383293517159,115.5017361140394,4.559418884390121,9.862096821132184
105.91824074918041,0,0,0,0,0,0.0,1,0,0,3.0,1,1,1.3099335943799764,-0.0978967918087944,1.7159260216852446,0.009583781846454436,-0.12823829637236228,0,0,0,0,0,0,0,0,112.83551593371095,105.91824074918041,0.9325551642839106,6.917275184530541
73.60580170902955,0,0,0,0,0,0.0,1,0,0,1.0,1,1,0.9902345081363519,0.6466033481638136,0.9805643811040429,0.41809588985665397,0.6402889484283123,0,0,0,0,0,0,0,0,79.21637632894107,73.60580170902955,-0.2588362124965111,5.610574619911519
99.45638042915863,0,0,0,0,0,0.0,1,0,0,5.0,1,1,-0.06509922083828501,-0.9276484119080206,0.004237908553751802,0.8605315761154727,0.06038918882708461,0,0,0,0,0,0,0,0,107.93241758414523,99.45638042915863,1.9592012006409996,8.476037154986598
