y,treat,asian,hispanic,black,natamer,urban,neast,ncentral,south,sibs,bedroom,twoparent,ses,test,sessq,testsq,sestest,twoblack,neastblack,ncentralblack,southblack,twohisp,neasthisp,ncentralhisp,southhisp,yt,yc,dshock,d
94.97348225750105,0,0,0,0,0,0.0,1,0,0,0.0,1,1,0.6947930828575741,0.23610352050785816,0.48273742798673186,0.0557448723962046,0.16404309288718125,0,0,0,0,0,0,0,0,96.96886502246115,94.97348225750105,-3.8192434884948456,1.9953827649600973
101.89015174769112,0,0,0,0,0,0.0,1,0,0,2.0,1,1,1.3433808495914317,0.8924237434739564,1.8046721070489968,0.7964201379160699,1.1988649667036093,0,0,0,0,0,0,0,0,108.04904788747584,101.89015174769112,-0.21617730847747507,6.158896139784721
109.57930819304782,0,0,0,0,0,0.0,1,0,0,0.0,1,1,1.306793506280918,0.4128114465619017,1.7077092680579755,0.17041329041252984,0.5394593176855254,0,0,0,0,0,0,0,0,119.70802879838472,109.57930819304782,4.208438602236773,10.128720605336897
95.15725124415437,0,0,0,0,0,0.0,1,0,0,3.0,1,0,-0.839555778188274,-0.4611272062182603,0.7048539046893183,0.21263830031465797,0.38714201046035623,0,0,0,0,0,0,0,0,102.11108211906196,95.15725124415437,0.9765345887499797,6.9538308749076005
106.05666242585886,0,0,0,0,0,0.0,1,0,0,-0.0,1,1,2.6339241818267167,1.1341985310141969,6.9375565956115395,1.286406307754762,2.9873929378306325,0,0,0,0,0,0,0,0,110.20614509126364,106.05666242585886,-1.4088534327900308,4.149482665404772
111.2332943441876,0,0,0,0,0,0.0,1,0,0,4.0,1,1,0.42581683833522277,0.3364482234914144,0.18131997980980524,0.11319740709052874,0.1432653187906165,0,0,0,0,0,0,0,0,117.68153746343825,111.2332943441876,0.6683636947236408,6.4482431192506535
122.00271171122304,0,0,0,0,0,0.0,1,0,0,3.0,1,1,0.8839938887601391,0.425612282536528,0.7814451953652731,0.18114581504595334,0.3762386567435444,0,0,0,0,0,0,0,0,128.05193275999633,122.00271171122304,0.049819672264765,6.049221048773291
107.54306744526019,0,0,0,0,0,0.0,1,0,0,4.0,1,1,-0.21776537449095945,-1.0286803872799881,0.04742175832718781,1.0581833391745064,0.22401096976753182,0,0,0,0,0,0,0,0,116.82013344390461,107.54306744526019,2.5133713574232512,9.277065998644412
87.00183449762896,0,0,0,0,0,0.0,1,0,0,0.0,0,1,0.3829213160770383,-0.6151199516811783,0.14662873430617104,0.3783725549562551,-0.235542541443001,0,0,0,0,0,0,0,0,91.64414216467122,87.00183449762896,-1.817403047214094,4.642307667042262
78.21106023644839,0,0,0,0,0,0.0,1,0,0,5.0,1,1,-0.999721824366249,1.4628460275866066,0.9994437261141812,2.139918500425915,-1.4624390994658025,0,0,0,0,0,0,0,0,81.3472384763308,78.21106023644839,-1.818629973212729,3.1361782398824127
125.71023520437606,0,0,0,0,0,0.0,1,0,0,2.0,1,0,1.08705046152319,-0.23382198549847072,1.1816787058977802,0.05467272090244705,-0.2541762972503812,0,0,0,0,0,0,0,0,133.59634333373697,125.71023520437606,1.6307309680471467,7.886108129360901
104.12559278208826,0,0,0,0,0,0.0,1,0,0,-0.0,0,0,0.40536213055220793,0.1518091974584662,0.16431845688582528,0.023046032432983577,0.061537699719184685,0,0,0,0,0,0,0,0,110.41926428786059,104.12559278208826,0.5835675939170843,6.293671505772318
117.65572693202881,0,0,0,0,0,0.0,1,0,0,4.0,0,1,0.4616947256495324,0.5341113970791245,0.213162019692597,0.2852749844898142,0.24659641494073484,0,0,0,0,0,0,0,0,124.15824983221606,117.65572693202881,-0.2658136605082045,6.502522900187239
95.46422003015684,0,0,0,0,0,0.0,1,0,0,3.0,1,1,1.323603134633336,0.3393840751851459,1.7519252580111928,0.11518155048927677,0.44920982575969487,0,0,0,0,0,0,0,0,102.82267707513819,95.46422003015684,-0.21433242505833883,7.35845704498135
101.65837976049283,0,0,0,0,0,0.0,1,0,0,8.0,1,0,-1.4312805941014983,-1.1302166508276608,2.048564139051538,1.2773896778080944,1.61765715946002,0,0,0,0,0,0,0,0,104.0661451359845,101.65837976049283,-3.1301963935596686,2.407765375491658
107.60487326261396,0,0,0,0,0,0.0,1,0,0,4.0,1,1,-0.8190812257614902,-0.4048792013632363,0.6708940543949453,0.16392716769653204,0.3316289525379328,0,0,0,0,0,0,0,0,111.76125170315649,107.60487326261396,-1.3534651643108904,4.156378440542532
106.30288064632175,0,0,0,0,0,0.0,1,0,0,0.0,0,1,2.0100004584750137,-0.1257956401266247,4.040101843069765,0.01582454307486727,-0.2528492943286735,0,0,0,0,0,0,0,0,111.76549122808694,106.30288064632175,-0.40090859076230173,5.462610581765189
107.76863931264444,0,0,0,0,0,0.0,1,0,0,1.0,1,1,-0.6451872524888296,-1.6389430160227916,0.41626659077408473,2.6861342097698846,1.0574251414935008,0,0,0,0,0,0,0,0,112.63178957365666,107.76863931264444,-1.3343502985214009,4.863150261012217
104.12376182292662,0,0,0,0,0,0.0,1,0,0,1.0,1,1,0.32409493541182627,0.14154317193944782,0.10503752715959584,0.02003446952268009,0.04587342516770036,0,0,0,0,0,0,0,0,110.46468064837099,104.12376182292662,0.06744072766874461,6.340918825444361
101.68165964153175,0,0,0,0,0,0.0,1,0,0,5.0,1,1,1.5308020063214869,-0.09519868043959978,2.3433547825578898,0.009062788757441037,-0.14573033101609745,0,0,0,0,0,0,0,0,107.43093543849739,101.68165964153175,0.5556381263988428,5.749275796965628
