data_id,treat,age,education,black,hispanic,married,nodegree,re74,re75,re78
PSID2,0.0,44.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
PSID2,0.0,34.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
PSID2,0.0,46.0,6.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
PSID2,0.0,45.0,7.0,1.0,0.0,1.0,1.0,0.0,0.0,11821.813
PSID2,0.0,45.0,9.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
PSID2,0.0,49.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
PSID2,0.0,53.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
PSID2,0.0,47.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSID2,0.0,47.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
PSID2,0.0,52.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
PSID2,0.0,40.0,10.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
PSID2,0.0,55.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
PSID2,0.0,54.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,221.659
PSID2,0.0,50.0,12.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
PSID2,0.0,52.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
PSID2,0.0,25.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,3694.3164
PSID2,0.0,46.0,9.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
PSID2,0.0,48.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
PSID2,0.0,44.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSID2,0.0,26.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,11821.813
PSID2,0.0,51.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
PSID2,0.0,34.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,11821.813
PSID2,0.0,41.0,6.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
PSID2,0.0,55.0,8.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
PSID2,0.0,46.0,9.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
PSID2,0.0,55.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
PSID2,0.0,34.0,14.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
PSID2,0.0,28.0,12.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
PSID2,0.0,54.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
PSID2,0.0,53.0,7.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
PSID2,0.0,54.0,10.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
PSID2,0.0,55.0,12.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
PSID2,0.0,53.0,8.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
PSID2,0.0,47.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
PSID2,0.0,55.0,13.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
PSID2,0.0,41.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
PSID2,0.0,45.0,9.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
PSID2,0.0,54.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
PSID2,0.0,54.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
PSID2,0.0,54.0,10.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
PSID2,0.0,53.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
PSID2,0.0,25.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
PSID2,0.0,54.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
PSID2,0.0,54.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
PSID2,0.0,44.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
PSID2,0.0,51.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
PSID2,0.0,45.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
PSID2,0.0,41.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,14481.72
PSID2,0.0,23.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
PSID2,0.0,50.0,12.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
PSID2,0.0,23.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
PSID2,0.0,23.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,4728.725
PSID2,0.0,21.0,13.0,0.0,0.0,0.0,0.0,0.0,692.85486,2659.9077
PSID2,0.0,21.0,15.0,0.0,0.0,0.0,0.0,0.0,3222.5806,14777.266
PSID2,0.0,23.0,14.0,0.0,0.0,0.0,0.0,0.0,3401.6128,5319.816
PSID2,0.0,27.0,17.0,0.0,0.0,0.0,0.0,0.0,6087.0967,7388.633
PSID2,0.0,21.0,11.0,1.0,0.0,0.0,1.0,0.0,9846.774,5615.361
PSID2,0.0,25.0,12.0,1.0,0.0,1.0,0.0,0.0,21483.871,1220.6022
PSID2,0.0,43.0,3.0,1.0,0.0,1.0,1.0,17.633402,0.0,0.0
PSID2,0.0,52.0,6.0,1.0,0.0,1.0,1.0,235.11201,1246.0645,1477.7266
PSID2,0.0,54.0,8.0,0.0,0.0,1.0,1.0,293.89,537.09674,295.54532
PSID2,0.0,52.0,7.0,1.0,0.0,0.0,1.0,293.89,5012.9033,0.0
PSID2,0.0,24.0,12.0,1.0,0.0,0.0,0.0,783.7067,0.0,10344.086
PSID2,0.0,22.0,13.0,0.0,0.0,0.0,0.0,783.7067,0.0,2305.2534
PSID2,0.0,26.0,15.0,0.0,0.0,0.0,0.0,979.6334,1879.8387,3250.9985
PSID2,0.0,23.0,12.0,1.0,0.0,0.0,0.0,1077.5967,3222.5806,5910.9062
